geneSet	enrichmentScore	normalizedEnrichmentScore	pValue	FDR	cell_line	cantype	comb
ENSG00000268460	-0.667913807171023	-2.02505743794686	0	0	ZR75B_BREAST	BRCA	ENSG00000268460.ZR75B_BREAST
ENSG00000226965	-0.485174383363308	-1.67869629540017	0	0.000913514050243273	ZR75B_BREAST	BRCA	ENSG00000226965.ZR75B_BREAST
ENSG00000268355	-0.68275364851907	-1.76055652910726	0	0	A253_SALIVARY_GLAND	HNSC	ENSG00000268355.A253_SALIVARY_GLAND
ENSG00000272081	-0.71404140580841	-1.87784240208572	0	0	A253_SALIVARY_GLAND	HNSC	ENSG00000272081.A253_SALIVARY_GLAND
ENSG00000248429	-0.624825642049045	-1.64908290351122	0	0.000326208930295676	A253_SALIVARY_GLAND	HNSC	ENSG00000248429.A253_SALIVARY_GLAND
ENSG00000248429	-0.594869957785334	-1.90509600943998	0	0	BHY_UPPER_AERODIGESTIVE_TRACT	HNSC	ENSG00000248429.BHY_UPPER_AERODIGESTIVE_TRACT
ENSG00000268355	-0.613442260636361	-1.94899877246841	0	0	BHY_UPPER_AERODIGESTIVE_TRACT	HNSC	ENSG00000268355.BHY_UPPER_AERODIGESTIVE_TRACT
ENSG00000272081	-0.664608089661508	-2.14841536449458	0	0	BHY_UPPER_AERODIGESTIVE_TRACT	HNSC	ENSG00000272081.BHY_UPPER_AERODIGESTIVE_TRACT
ENSG00000248429	-0.571700955266199	-1.87198857264711	0	0	BICR22_UPPER_AERODIGESTIVE_TRACT	HNSC	ENSG00000248429.BICR22_UPPER_AERODIGESTIVE_TRACT
ENSG00000268355	-0.599376047797603	-1.92189119344965	0	0	BICR22_UPPER_AERODIGESTIVE_TRACT	HNSC	ENSG00000268355.BICR22_UPPER_AERODIGESTIVE_TRACT
ENSG00000272081	-0.651262099102292	-2.13385565425875	0	0	BICR22_UPPER_AERODIGESTIVE_TRACT	HNSC	ENSG00000272081.BICR22_UPPER_AERODIGESTIVE_TRACT
ENSG00000272081	-0.624105614691591	-2.2328506703442	0	0	BICR56_UPPER_AERODIGESTIVE_TRACT	HNSC	ENSG00000272081.BICR56_UPPER_AERODIGESTIVE_TRACT
ENSG00000268355	-0.539411024067917	-1.88554990178158	0	0.000338872596937113	BICR56_UPPER_AERODIGESTIVE_TRACT	HNSC	ENSG00000268355.BICR56_UPPER_AERODIGESTIVE_TRACT
ENSG00000248429	-0.533808102209619	-1.91121297370259	0	0.00050830889540567	BICR56_UPPER_AERODIGESTIVE_TRACT	HNSC	ENSG00000248429.BICR56_UPPER_AERODIGESTIVE_TRACT
ENSG00000248429	-0.606312544124508	-1.8896037692064	0	0	BICR6_UPPER_AERODIGESTIVE_TRACT	HNSC	ENSG00000248429.BICR6_UPPER_AERODIGESTIVE_TRACT
ENSG00000268355	-0.652094439757615	-2.02144396791161	0	0	BICR6_UPPER_AERODIGESTIVE_TRACT	HNSC	ENSG00000268355.BICR6_UPPER_AERODIGESTIVE_TRACT
ENSG00000272081	-0.702904719725794	-2.19299338975158	0	0	BICR6_UPPER_AERODIGESTIVE_TRACT	HNSC	ENSG00000272081.BICR6_UPPER_AERODIGESTIVE_TRACT
ENSG00000248429	-0.564834077179816	-1.83635319439433	0	0	CAL27_UPPER_AERODIGESTIVE_TRACT	HNSC	ENSG00000248429.CAL27_UPPER_AERODIGESTIVE_TRACT
ENSG00000268355	-0.624673851895485	-2.00775293541319	0	0	CAL27_UPPER_AERODIGESTIVE_TRACT	HNSC	ENSG00000268355.CAL27_UPPER_AERODIGESTIVE_TRACT
ENSG00000272081	-0.680186777243764	-2.22118871870993	0	0	CAL27_UPPER_AERODIGESTIVE_TRACT	HNSC	ENSG00000272081.CAL27_UPPER_AERODIGESTIVE_TRACT
ENSG00000248429	-0.636164694454485	-1.92422899965731	0	0	CAL33_UPPER_AERODIGESTIVE_TRACT	HNSC	ENSG00000248429.CAL33_UPPER_AERODIGESTIVE_TRACT
ENSG00000268355	-0.65945134027359	-1.95906716253295	0	0	CAL33_UPPER_AERODIGESTIVE_TRACT	HNSC	ENSG00000268355.CAL33_UPPER_AERODIGESTIVE_TRACT
ENSG00000272081	-0.726869555451975	-2.20334093984149	0	0	CAL33_UPPER_AERODIGESTIVE_TRACT	HNSC	ENSG00000272081.CAL33_UPPER_AERODIGESTIVE_TRACT
ENSG00000272081	-0.699610601445121	-1.89617007239593	0	0	DETROIT562_UPPER_AERODIGESTIVE_TRACT	HNSC	ENSG00000272081.DETROIT562_UPPER_AERODIGESTIVE_TRACT
ENSG00000272081	-0.674610865339893	-2.10062426867121	0	0	FADU_UPPER_AERODIGESTIVE_TRACT	HNSC	ENSG00000272081.FADU_UPPER_AERODIGESTIVE_TRACT
ENSG00000268355	-0.601377203997855	-1.84481578248546	0	0.000506408009037435	FADU_UPPER_AERODIGESTIVE_TRACT	HNSC	ENSG00000268355.FADU_UPPER_AERODIGESTIVE_TRACT
ENSG00000248429	-0.571780367860903	-1.78497678269055	0	0.00067521067871658	FADU_UPPER_AERODIGESTIVE_TRACT	HNSC	ENSG00000248429.FADU_UPPER_AERODIGESTIVE_TRACT
ENSG00000268355	-0.60468383937605	-1.98240523567322	0	0	HSC2_UPPER_AERODIGESTIVE_TRACT	HNSC	ENSG00000268355.HSC2_UPPER_AERODIGESTIVE_TRACT
ENSG00000248429	-0.600272931410594	-1.99859452545782	0	0	HSC2_UPPER_AERODIGESTIVE_TRACT	HNSC	ENSG00000248429.HSC2_UPPER_AERODIGESTIVE_TRACT
ENSG00000272081	-0.659858709534631	-2.1879100911835	0	0	HSC2_UPPER_AERODIGESTIVE_TRACT	HNSC	ENSG00000272081.HSC2_UPPER_AERODIGESTIVE_TRACT
ENSG00000248429	-0.625480706770566	-2.01690048971252	0	0	HSC3_UPPER_AERODIGESTIVE_TRACT	HNSC	ENSG00000248429.HSC3_UPPER_AERODIGESTIVE_TRACT
ENSG00000268355	-0.643685120059452	-2.03322089308299	0	0	HSC3_UPPER_AERODIGESTIVE_TRACT	HNSC	ENSG00000268355.HSC3_UPPER_AERODIGESTIVE_TRACT
ENSG00000272081	-0.702621641178005	-2.25767440530977	0	0	HSC3_UPPER_AERODIGESTIVE_TRACT	HNSC	ENSG00000272081.HSC3_UPPER_AERODIGESTIVE_TRACT
ENSG00000248429	-0.623216423233833	-1.91171611692766	0	0	PECAPJ34CLONEC12_UPPER_AERODIGESTIVE_TRACT	HNSC	ENSG00000248429.PECAPJ34CLONEC12_UPPER_AERODIGESTIVE_TRACT
ENSG00000268355	-0.638493374641729	-1.92986696912779	0	0	PECAPJ34CLONEC12_UPPER_AERODIGESTIVE_TRACT	HNSC	ENSG00000268355.PECAPJ34CLONEC12_UPPER_AERODIGESTIVE_TRACT
ENSG00000272081	-0.710294953822884	-2.17658445006213	0	0	PECAPJ34CLONEC12_UPPER_AERODIGESTIVE_TRACT	HNSC	ENSG00000272081.PECAPJ34CLONEC12_UPPER_AERODIGESTIVE_TRACT
ENSG00000268355	-0.619584409912938	-1.75687479516286	0	0	PECAPJ41CLONED2_UPPER_AERODIGESTIVE_TRACT	HNSC	ENSG00000268355.PECAPJ41CLONED2_UPPER_AERODIGESTIVE_TRACT
ENSG00000272081	-0.677776390197241	-1.96955014390216	0	0	PECAPJ41CLONED2_UPPER_AERODIGESTIVE_TRACT	HNSC	ENSG00000272081.PECAPJ41CLONED2_UPPER_AERODIGESTIVE_TRACT
ENSG00000248429	-0.611688519640065	-2.09735048867265	0	0	PECAPJ49_UPPER_AERODIGESTIVE_TRACT	HNSC	ENSG00000248429.PECAPJ49_UPPER_AERODIGESTIVE_TRACT
ENSG00000268355	-0.641614650006614	-2.17967793188612	0	0	PECAPJ49_UPPER_AERODIGESTIVE_TRACT	HNSC	ENSG00000268355.PECAPJ49_UPPER_AERODIGESTIVE_TRACT
ENSG00000272081	-0.706248331772643	-2.43155875537382	0	0	PECAPJ49_UPPER_AERODIGESTIVE_TRACT	HNSC	ENSG00000272081.PECAPJ49_UPPER_AERODIGESTIVE_TRACT
ENSG00000268355	-0.652143635423622	-1.79455377312149	0	0	SCC25_UPPER_AERODIGESTIVE_TRACT	HNSC	ENSG00000268355.SCC25_UPPER_AERODIGESTIVE_TRACT
ENSG00000272081	-0.685281546486221	-1.90346631493568	0	0	SCC25_UPPER_AERODIGESTIVE_TRACT	HNSC	ENSG00000272081.SCC25_UPPER_AERODIGESTIVE_TRACT
ENSG00000248429	-0.589953319915046	-1.63735646707429	0	0.000977478886456053	SCC25_UPPER_AERODIGESTIVE_TRACT	HNSC	ENSG00000248429.SCC25_UPPER_AERODIGESTIVE_TRACT
ENSG00000268355	-0.547319605851658	-1.91706784147143	0	0	SCC4_UPPER_AERODIGESTIVE_TRACT	HNSC	ENSG00000268355.SCC4_UPPER_AERODIGESTIVE_TRACT
ENSG00000248429	-0.557358219186362	-1.97619926221205	0	0	SCC4_UPPER_AERODIGESTIVE_TRACT	HNSC	ENSG00000248429.SCC4_UPPER_AERODIGESTIVE_TRACT
ENSG00000272081	-0.634830349154129	-2.25256443867144	0	0	SCC4_UPPER_AERODIGESTIVE_TRACT	HNSC	ENSG00000272081.SCC4_UPPER_AERODIGESTIVE_TRACT
ENSG00000268355	-0.620026553975286	-2.0113317286732	0	0	SNU1076_UPPER_AERODIGESTIVE_TRACT	HNSC	ENSG00000268355.SNU1076_UPPER_AERODIGESTIVE_TRACT
ENSG00000248429	-0.610738886319712	-2.01251892095824	0	0	SNU1076_UPPER_AERODIGESTIVE_TRACT	HNSC	ENSG00000248429.SNU1076_UPPER_AERODIGESTIVE_TRACT
ENSG00000272081	-0.682284661192841	-2.23940572213057	0	0	SNU1076_UPPER_AERODIGESTIVE_TRACT	HNSC	ENSG00000272081.SNU1076_UPPER_AERODIGESTIVE_TRACT
ENSG00000268355	-0.650113121618188	-1.95242203563967	0	0	YD38_UPPER_AERODIGESTIVE_TRACT	HNSC	ENSG00000268355.YD38_UPPER_AERODIGESTIVE_TRACT
ENSG00000272081	-0.708903651864492	-2.15909183628275	0	0	YD38_UPPER_AERODIGESTIVE_TRACT	HNSC	ENSG00000272081.YD38_UPPER_AERODIGESTIVE_TRACT
ENSG00000248429	-0.612165960816319	-1.86207934710901	0	0.000325546266635414	YD38_UPPER_AERODIGESTIVE_TRACT	HNSC	ENSG00000248429.YD38_UPPER_AERODIGESTIVE_TRACT
ENSG00000248429	-0.531733803367345	-2.07906371088353	0	0	YD8_UPPER_AERODIGESTIVE_TRACT	HNSC	ENSG00000248429.YD8_UPPER_AERODIGESTIVE_TRACT
ENSG00000268355	-0.560883422574155	-2.14359090430851	0	0	YD8_UPPER_AERODIGESTIVE_TRACT	HNSC	ENSG00000268355.YD8_UPPER_AERODIGESTIVE_TRACT
ENSG00000272081	-0.639795489212472	-2.50871851372801	0	0	YD8_UPPER_AERODIGESTIVE_TRACT	HNSC	ENSG00000272081.YD8_UPPER_AERODIGESTIVE_TRACT
ENSG00000237886	-0.668557816849272	-1.78415788072897	0	0	HUH7_LIVER	LIHC	ENSG00000237886.HUH7_LIVER
ENSG00000237886	-0.534555476013179	-1.79822594161642	0	0	A427_LUNG	LUAD	ENSG00000237886.A427_LUNG
ENSG00000234546	-0.548329087128517	-1.83407227711209	0	0	A427_LUNG	LUAD	ENSG00000234546.A427_LUNG
ENSG00000224818	-0.56064618314234	-1.88460985168541	0	0	A427_LUNG	LUAD	ENSG00000224818.A427_LUNG
ENSG00000262445	-0.590143244812727	-1.95953579624539	0	0	A427_LUNG	LUAD	ENSG00000262445.A427_LUNG
ENSG00000272081	-0.591259215735768	-1.98779925870646	0	0	A427_LUNG	LUAD	ENSG00000272081.A427_LUNG
ENSG00000253878	-0.593855942790305	-1.99260711570343	0	0	A427_LUNG	LUAD	ENSG00000253878.A427_LUNG
ENSG00000263718	-0.60050894234279	-2.02536778386973	0	0	A427_LUNG	LUAD	ENSG00000263718.A427_LUNG
ENSG00000204666	-0.611652602479394	-2.03188044245347	0	0	A427_LUNG	LUAD	ENSG00000204666.A427_LUNG
ENSG00000268355	-0.621022117935425	-2.08174413193666	0	0	A427_LUNG	LUAD	ENSG00000268355.A427_LUNG
ENSG00000246640	-0.623179914043773	-2.08935500091332	0	0	A427_LUNG	LUAD	ENSG00000246640.A427_LUNG
ENSG00000225511	-0.637560509879099	-2.09176296323776	0	0	A427_LUNG	LUAD	ENSG00000225511.A427_LUNG
ENSG00000268812	-0.64100157144494	-2.15631143136186	0	0	A427_LUNG	LUAD	ENSG00000268812.A427_LUNG
ENSG00000248429	-0.71963728728831	-2.31531033293908	0	0	A427_LUNG	LUAD	ENSG00000248429.A427_LUNG
ENSG00000268460	-0.741933836453231	-2.46548581542155	0	0	A427_LUNG	LUAD	ENSG00000268460.A427_LUNG
ENSG00000182165	-0.496750712319822	-1.6568181239487	0	0.000323609634321113	A427_LUNG	LUAD	ENSG00000182165.A427_LUNG
ENSG00000270605	-0.469818426818176	-1.58413239252169	0	0.00097082890296334	A427_LUNG	LUAD	ENSG00000270605.A427_LUNG
ENSG00000248429	-0.621807261346346	-1.8277146710222	0	0	A549_LUNG	LUAD	ENSG00000248429.A549_LUNG
ENSG00000253878	-0.601647365225214	-1.84939626146107	0	0	A549_LUNG	LUAD	ENSG00000253878.A549_LUNG
ENSG00000272081	-0.608157231960923	-1.87588512256842	0	0	A549_LUNG	LUAD	ENSG00000272081.A549_LUNG
ENSG00000204666	-0.626817315508507	-1.89359291776864	0	0	A549_LUNG	LUAD	ENSG00000204666.A549_LUNG
ENSG00000263718	-0.616338194958185	-1.9032433696813	0	0	A549_LUNG	LUAD	ENSG00000263718.A549_LUNG
ENSG00000225511	-0.642563721412117	-1.91142371433676	0	0	A549_LUNG	LUAD	ENSG00000225511.A549_LUNG
ENSG00000262445	-0.635785945090846	-1.93114986003216	0	0	A549_LUNG	LUAD	ENSG00000262445.A549_LUNG
ENSG00000246640	-0.633213747375656	-1.95489258754262	0	0	A549_LUNG	LUAD	ENSG00000246640.A549_LUNG
ENSG00000268355	-0.654984082387264	-2.00964635366815	0	0	A549_LUNG	LUAD	ENSG00000268355.A549_LUNG
ENSG00000268812	-0.656781213778747	-2.02276040127444	0	0	A549_LUNG	LUAD	ENSG00000268812.A549_LUNG
ENSG00000268460	-0.718226395254294	-2.15680996971434	0	0	A549_LUNG	LUAD	ENSG00000268460.A549_LUNG
ENSG00000237886	-0.554193222251023	-1.71475187951975	0	6.57509747582008e-05	A549_LUNG	LUAD	ENSG00000237886.A549_LUNG
ENSG00000224818	-0.558587884745947	-1.73034209720022	0	7.08087420472932e-05	A549_LUNG	LUAD	ENSG00000224818.A549_LUNG
ENSG00000234546	-0.566227311869153	-1.74035388711302	0	7.67094705512343e-05	A549_LUNG	LUAD	ENSG00000234546.A549_LUNG
ENSG00000234546	-0.605016580583433	-1.74522788882281	0	0	ABC1_LUNG	LUAD	ENSG00000234546.ABC1_LUNG
ENSG00000272081	-0.64891104170809	-1.87369681849686	0	0	ABC1_LUNG	LUAD	ENSG00000272081.ABC1_LUNG
ENSG00000262445	-0.660824533787868	-1.89126202303919	0	0	ABC1_LUNG	LUAD	ENSG00000262445.ABC1_LUNG
ENSG00000225511	-0.673206115770647	-1.90723304313771	0	0	ABC1_LUNG	LUAD	ENSG00000225511.ABC1_LUNG
ENSG00000263718	-0.661160025952062	-1.91487738694369	0	0	ABC1_LUNG	LUAD	ENSG00000263718.ABC1_LUNG
ENSG00000204666	-0.67890518883757	-1.93133940782781	0	0	ABC1_LUNG	LUAD	ENSG00000204666.ABC1_LUNG
ENSG00000253878	-0.669104617106481	-1.93141253711909	0	0	ABC1_LUNG	LUAD	ENSG00000253878.ABC1_LUNG
ENSG00000268812	-0.672690188461127	-1.94103228617496	0	0	ABC1_LUNG	LUAD	ENSG00000268812.ABC1_LUNG
ENSG00000246640	-0.677087342990308	-1.95369239751266	0	0	ABC1_LUNG	LUAD	ENSG00000246640.ABC1_LUNG
ENSG00000268355	-0.681806488737369	-1.96268352693734	0	0	ABC1_LUNG	LUAD	ENSG00000268355.ABC1_LUNG
ENSG00000248429	-0.735607450792133	-2.04567981450251	0	0	ABC1_LUNG	LUAD	ENSG00000248429.ABC1_LUNG
ENSG00000268460	-0.746136213505103	-2.13250936089246	0	0	ABC1_LUNG	LUAD	ENSG00000268460.ABC1_LUNG
ENSG00000237886	-0.591852420003803	-1.71833387095833	0	7.19452692715215e-05	ABC1_LUNG	LUAD	ENSG00000237886.ABC1_LUNG
ENSG00000224818	-0.596580806765855	-1.73171861321897	0	7.74795207539462e-05	ABC1_LUNG	LUAD	ENSG00000224818.ABC1_LUNG
ENSG00000270605	-0.535774924571659	-1.55878653664252	0	0.000940084851814547	ABC1_LUNG	LUAD	ENSG00000270605.ABC1_LUNG
ENSG00000263718	-0.573218882792766	-1.86588140556909	0	0	CALU3_LUNG	LUAD	ENSG00000263718.CALU3_LUNG
ENSG00000253878	-0.576441544471245	-1.87999477281822	0	0	CALU3_LUNG	LUAD	ENSG00000253878.CALU3_LUNG
ENSG00000272081	-0.579249805765974	-1.88490580773772	0	0	CALU3_LUNG	LUAD	ENSG00000272081.CALU3_LUNG
ENSG00000225511	-0.605040193803162	-1.90594531815182	0	0	CALU3_LUNG	LUAD	ENSG00000225511.CALU3_LUNG
ENSG00000268355	-0.609987580209795	-1.96514528731152	0	0	CALU3_LUNG	LUAD	ENSG00000268355.CALU3_LUNG
ENSG00000246640	-0.608206975941305	-1.97716842689776	0	0	CALU3_LUNG	LUAD	ENSG00000246640.CALU3_LUNG
ENSG00000204666	-0.616495992925759	-1.98540920614214	0	0	CALU3_LUNG	LUAD	ENSG00000204666.CALU3_LUNG
ENSG00000262445	-0.618674825212291	-1.98822205799751	0	0	CALU3_LUNG	LUAD	ENSG00000262445.CALU3_LUNG
ENSG00000268812	-0.619315244496665	-2.00492260731005	0	0	CALU3_LUNG	LUAD	ENSG00000268812.CALU3_LUNG
ENSG00000248429	-0.720950550559626	-2.25276525274136	0	0	CALU3_LUNG	LUAD	ENSG00000248429.CALU3_LUNG
ENSG00000268460	-0.704926608178844	-2.26090660040855	0	0	CALU3_LUNG	LUAD	ENSG00000268460.CALU3_LUNG
ENSG00000234546	-0.540288167286797	-1.74769474254423	0	0.000223006481347101	CALU3_LUNG	LUAD	ENSG00000234546.CALU3_LUNG
ENSG00000224818	-0.539989922292453	-1.76063592907543	0	0.000241590354792693	CALU3_LUNG	LUAD	ENSG00000224818.CALU3_LUNG
ENSG00000237886	-0.515119798314597	-1.6781419172672	0	0.00055220652524044	CALU3_LUNG	LUAD	ENSG00000237886.CALU3_LUNG
ENSG00000182165	-0.494282295802957	-1.60344553364789	0	0.000837513229948001	CALU3_LUNG	LUAD	ENSG00000182165.CALU3_LUNG
ENSG00000225511	-0.507119544876553	-1.90236852913393	0	0	COLO699_LUNG	LUAD	ENSG00000225511.COLO699_LUNG
ENSG00000272081	-0.50210656394094	-1.96288321545591	0	0	COLO699_LUNG	LUAD	ENSG00000272081.COLO699_LUNG
ENSG00000253878	-0.506309443403239	-1.98259444989441	0	0	COLO699_LUNG	LUAD	ENSG00000253878.COLO699_LUNG
ENSG00000263718	-0.509569585247303	-1.99751320502858	0	0	COLO699_LUNG	LUAD	ENSG00000263718.COLO699_LUNG
ENSG00000262445	-0.517861488150237	-1.99977563482504	0	0	COLO699_LUNG	LUAD	ENSG00000262445.COLO699_LUNG
ENSG00000268812	-0.52992871581347	-2.06130581029331	0	0	COLO699_LUNG	LUAD	ENSG00000268812.COLO699_LUNG
ENSG00000204666	-0.541075051257259	-2.06398986197728	0	0	COLO699_LUNG	LUAD	ENSG00000204666.COLO699_LUNG
ENSG00000246640	-0.533986147782228	-2.08178620135178	0	0	COLO699_LUNG	LUAD	ENSG00000246640.COLO699_LUNG
ENSG00000268355	-0.560825456143972	-2.16635479091375	0	0	COLO699_LUNG	LUAD	ENSG00000268355.COLO699_LUNG
ENSG00000248429	-0.647444385369181	-2.36865239652113	0	0	COLO699_LUNG	LUAD	ENSG00000248429.COLO699_LUNG
ENSG00000268460	-0.633385204539214	-2.4239060044193	0	0	COLO699_LUNG	LUAD	ENSG00000268460.COLO699_LUNG
ENSG00000224818	-0.459470140840814	-1.80680107508985	0	0.000163276730733346	COLO699_LUNG	LUAD	ENSG00000224818.COLO699_LUNG
ENSG00000234546	-0.444078222973482	-1.74077671677968	0	0.000452150946646188	COLO699_LUNG	LUAD	ENSG00000234546.COLO699_LUNG
ENSG00000237886	-0.482220364997469	-1.9295392195508	0	0	CORL105_LUNG	LUAD	ENSG00000237886.CORL105_LUNG
ENSG00000234546	-0.513420551086807	-2.04107841270478	0	0	CORL105_LUNG	LUAD	ENSG00000234546.CORL105_LUNG
ENSG00000224818	-0.51754162394635	-2.07243650890525	0	0	CORL105_LUNG	LUAD	ENSG00000224818.CORL105_LUNG
ENSG00000262445	-0.566202151615291	-2.22398467033464	0	0	CORL105_LUNG	LUAD	ENSG00000262445.CORL105_LUNG
ENSG00000263718	-0.5560299016487	-2.22526286813425	0	0	CORL105_LUNG	LUAD	ENSG00000263718.CORL105_LUNG
ENSG00000272081	-0.57161382380328	-2.28041302433785	0	0	CORL105_LUNG	LUAD	ENSG00000272081.CORL105_LUNG
ENSG00000253878	-0.578607433012149	-2.32065276612661	0	0	CORL105_LUNG	LUAD	ENSG00000253878.CORL105_LUNG
ENSG00000225511	-0.619217053989442	-2.32771560876561	0	0	CORL105_LUNG	LUAD	ENSG00000225511.CORL105_LUNG
ENSG00000246640	-0.588321987281683	-2.35428572249376	0	0	CORL105_LUNG	LUAD	ENSG00000246640.CORL105_LUNG
ENSG00000268812	-0.594928050190051	-2.36918156272643	0	0	CORL105_LUNG	LUAD	ENSG00000268812.CORL105_LUNG
ENSG00000204666	-0.611676411731198	-2.3800630851251	0	0	CORL105_LUNG	LUAD	ENSG00000204666.CORL105_LUNG
ENSG00000268355	-0.599683473601561	-2.38465045419439	0	0	CORL105_LUNG	LUAD	ENSG00000268355.CORL105_LUNG
ENSG00000248429	-0.673979061129035	-2.52221005911202	0	0	CORL105_LUNG	LUAD	ENSG00000248429.CORL105_LUNG
ENSG00000268460	-0.684638305841718	-2.6708632857911	0	0	CORL105_LUNG	LUAD	ENSG00000268460.CORL105_LUNG
ENSG00000224666	-0.64983353100203	-1.85727862210622	0	6.66825434627292e-05	CORL105_LUNG	LUAD	ENSG00000224666.CORL105_LUNG
ENSG00000182165	-0.445918435415003	-1.77381351068533	0	0.000187544653488926	CORL105_LUNG	LUAD	ENSG00000182165.CORL105_LUNG
ENSG00000270605	-0.417446444714449	-1.67150208480066	0	0.000706050460193604	CORL105_LUNG	LUAD	ENSG00000270605.CORL105_LUNG
ENSG00000224818	-0.544114564705314	-1.83716651538177	0	0	EKVX_LUNG	LUAD	ENSG00000224818.EKVX_LUNG
ENSG00000234546	-0.549790278758344	-1.8507492101241	0	0	EKVX_LUNG	LUAD	ENSG00000234546.EKVX_LUNG
ENSG00000272081	-0.57997050722822	-1.94933121727403	0	0	EKVX_LUNG	LUAD	ENSG00000272081.EKVX_LUNG
ENSG00000263718	-0.584719897458599	-1.97160361262725	0	0	EKVX_LUNG	LUAD	ENSG00000263718.EKVX_LUNG
ENSG00000253878	-0.58870215787227	-1.98121123891456	0	0	EKVX_LUNG	LUAD	ENSG00000253878.EKVX_LUNG
ENSG00000262445	-0.60589681246551	-2.01296368512113	0	0	EKVX_LUNG	LUAD	ENSG00000262445.EKVX_LUNG
ENSG00000204666	-0.615571987970041	-2.03651105277962	0	0	EKVX_LUNG	LUAD	ENSG00000204666.EKVX_LUNG
ENSG00000268355	-0.611909613388107	-2.04935143144751	0	0	EKVX_LUNG	LUAD	ENSG00000268355.EKVX_LUNG
ENSG00000268812	-0.613159500750955	-2.05563765574165	0	0	EKVX_LUNG	LUAD	ENSG00000268812.EKVX_LUNG
ENSG00000225511	-0.631973394034036	-2.05602984226175	0	0	EKVX_LUNG	LUAD	ENSG00000225511.EKVX_LUNG
ENSG00000246640	-0.611890479430182	-2.05717051773722	0	0	EKVX_LUNG	LUAD	ENSG00000246640.EKVX_LUNG
ENSG00000248429	-0.732134481924864	-2.35565430455602	0	0	EKVX_LUNG	LUAD	ENSG00000248429.EKVX_LUNG
ENSG00000268460	-0.714591006933657	-2.35879244212182	0	0	EKVX_LUNG	LUAD	ENSG00000268460.EKVX_LUNG
ENSG00000237886	-0.514529039133201	-1.73649480675242	0	0.000144912262212152	EKVX_LUNG	LUAD	ENSG00000237886.EKVX_LUNG
ENSG00000224666	-0.638850586586327	-1.70260051467082	0.00240096038127136	0.000202877167097012	EKVX_LUNG	LUAD	ENSG00000224666.EKVX_LUNG
ENSG00000268812	-0.539478083707896	-1.75569240192907	0	0.000511128665024859	HCC1833_LUNG	LUAD	ENSG00000268812.HCC1833_LUNG
ENSG00000272081	-0.537839450659979	-1.76164778793367	0	0.000584147045742697	HCC1833_LUNG	LUAD	ENSG00000272081.HCC1833_LUNG
ENSG00000263718	-0.540042524251058	-1.78378721034556	0	0.000681504886699813	HCC1833_LUNG	LUAD	ENSG00000263718.HCC1833_LUNG
ENSG00000262445	-0.553597536722089	-1.79455953938954	0	0.000766692997537289	HCC1833_LUNG	LUAD	ENSG00000262445.HCC1833_LUNG
ENSG00000224818	-0.515706536099376	-1.70386001949161	0	0.000817805864039775	HCC1833_LUNG	LUAD	ENSG00000224818.HCC1833_LUNG
ENSG00000268460	-0.566025797109053	-1.78406714447292	0	0.000817805864039775	HCC1833_LUNG	LUAD	ENSG00000268460.HCC1833_LUNG
ENSG00000204666	-0.531297961102815	-1.69997657017828	0	0.00083639236094977	HCC1833_LUNG	LUAD	ENSG00000204666.HCC1833_LUNG
ENSG00000253878	-0.52144530340879	-1.70871548624159	0	0.000908673182266417	HCC1833_LUNG	LUAD	ENSG00000253878.HCC1833_LUNG
ENSG00000263718	-0.544503056934073	-1.91271823904472	0	0	HCC2429_LUNG	LUAD	ENSG00000263718.HCC2429_LUNG
ENSG00000272081	-0.554817240718531	-1.93924304287991	0	0	HCC2429_LUNG	LUAD	ENSG00000272081.HCC2429_LUNG
ENSG00000253878	-0.554727101983687	-1.94525693222727	0	0	HCC2429_LUNG	LUAD	ENSG00000253878.HCC2429_LUNG
ENSG00000225511	-0.574718010005455	-1.95416333661038	0	0	HCC2429_LUNG	LUAD	ENSG00000225511.HCC2429_LUNG
ENSG00000204666	-0.569849003099341	-1.96288323121946	0	0	HCC2429_LUNG	LUAD	ENSG00000204666.HCC2429_LUNG
ENSG00000262445	-0.57905109139687	-1.99442585728124	0	0	HCC2429_LUNG	LUAD	ENSG00000262445.HCC2429_LUNG
ENSG00000268812	-0.576162076700234	-2.01317771973175	0	0	HCC2429_LUNG	LUAD	ENSG00000268812.HCC2429_LUNG
ENSG00000246640	-0.58412573124722	-2.04208693497841	0	0	HCC2429_LUNG	LUAD	ENSG00000246640.HCC2429_LUNG
ENSG00000268355	-0.603939750475891	-2.10264976671262	0	0	HCC2429_LUNG	LUAD	ENSG00000268355.HCC2429_LUNG
ENSG00000268460	-0.669794839205023	-2.29755295130952	0	0	HCC2429_LUNG	LUAD	ENSG00000268460.HCC2429_LUNG
ENSG00000248429	-0.686671330470138	-2.30923091950527	0	0	HCC2429_LUNG	LUAD	ENSG00000248429.HCC2429_LUNG
ENSG00000224818	-0.510275191043765	-1.7924118537846	0	7.2462813401668e-05	HCC2429_LUNG	LUAD	ENSG00000224818.HCC2429_LUNG
ENSG00000234546	-0.514324195028865	-1.80044174326811	0	7.8036875971027e-05	HCC2429_LUNG	LUAD	ENSG00000234546.HCC2429_LUNG
ENSG00000224666	-0.685191877702024	-1.89863115051869	0.00120192307547846	8.45399489686126e-05	HCC2429_LUNG	LUAD	ENSG00000224666.HCC2429_LUNG
