cell_line	geneSet	enrichmentScore	normalizedEnrichmentScore	pValue	FDR	cantype	comb	CCLE_name
ACH-000466	ENSG00000248429	-0.74478757942809	-1.83048561324515	0	0	STAD	ENSG00000248429.ACH-000466	SNU216_STOMACH
ACH-000466	ENSG00000258602	-0.690499284908209	-1.63194338180157	0	0.000160400359296805	STAD	ENSG00000258602.ACH-000466	SNU216_STOMACH
ACH-000466	ENSG00000272081	-0.661036029841547	-1.58538979956213	0	0.000824916133526425	STAD	ENSG00000272081.ACH-000466	SNU216_STOMACH
ACH-000472	ENSG00000272081	-0.7565541235359	-1.74126322331595	0	0	HNSC	ENSG00000272081.ACH-000472	HSC2_UPPER_AERODIGESTIVE_TRACT
ACH-000473	ENSG00000225511	-0.689217364653197	-1.73265740002518	0	0	BLCA	ENSG00000225511.ACH-000473	RT112_URINARY_TRACT
ACH-000473	ENSG00000248429	-0.744140791089088	-1.84579936273733	0	0	BLCA	ENSG00000248429.ACH-000473	RT112_URINARY_TRACT
ACH-000473	ENSG00000254951	-0.750543326009844	-1.89056375553776	0	0	BLCA	ENSG00000254951.ACH-000473	RT112_URINARY_TRACT
ACH-000477	ENSG00000224666	-0.736057324084356	-1.87662496184097	0	0	SKCM	ENSG00000224666.ACH-000477	MALME3M_SKIN
ACH-000477	ENSG00000272081	-0.819017860082797	-2.03406891255759	0	0	SKCM	ENSG00000272081.ACH-000477	MALME3M_SKIN
ACH-000477	ENSG00000234546	-0.694430141140664	-1.76316052856925	0	0.000162548764629389	SKCM	ENSG00000234546.ACH-000477	MALME3M_SKIN
ACH-000477	ENSG00000225511	-0.705063176842388	-1.76353872095671	0	0.000195058517555267	SKCM	ENSG00000225511.ACH-000477	MALME3M_SKIN
ACH-000477	ENSG00000224818	-0.722536404251802	-1.78462740098287	0	0.000243823146944083	SKCM	ENSG00000224818.ACH-000477	MALME3M_SKIN
ACH-000477	ENSG00000182165	-0.701037496829592	-1.81210444711666	0	0.000325097529258778	SKCM	ENSG00000182165.ACH-000477	MALME3M_SKIN
ACH-000480	ENSG00000234546	-0.675850212934478	-1.63311572430571	0	0.000523149359142035	LIHC	ENSG00000234546.ACH-000480	HUH7_LIVER
ACH-000485	ENSG00000253878	-0.69501183826073	-1.67378176294088	0	0	STAD	ENSG00000253878.ACH-000485	GSU_STOMACH
ACH-000485	ENSG00000258602	-0.724675677169711	-1.70499673507585	0	0	STAD	ENSG00000258602.ACH-000485	GSU_STOMACH
ACH-000485	ENSG00000182165	-0.702215708093307	-1.70784925225953	0	0	STAD	ENSG00000182165.ACH-000485	GSU_STOMACH
ACH-000485	ENSG00000224818	-0.714118943000676	-1.72378941776357	0	0	STAD	ENSG00000224818.ACH-000485	GSU_STOMACH
ACH-000485	ENSG00000237886	-0.727706765975373	-1.78029433537986	0	0	STAD	ENSG00000237886.ACH-000485	GSU_STOMACH
ACH-000485	ENSG00000248429	-0.749703697775969	-1.83233465392872	0	0	STAD	ENSG00000248429.ACH-000485	GSU_STOMACH
ACH-000485	ENSG00000272081	-0.670773700554293	-1.60371495035329	0	0.000224719101123596	STAD	ENSG00000272081.ACH-000485	GSU_STOMACH
ACH-000485	ENSG00000255400	-0.724254589211593	-1.61157812468307	0	0.000256821829855538	STAD	ENSG00000255400.ACH-000485	GSU_STOMACH
ACH-000486	ENSG00000248429	-0.751299944202049	-1.76432451262633	0	0	BLCA	ENSG00000248429.ACH-000486	KU1919_URINARY_TRACT
ACH-000486	ENSG00000254951	-0.747048985057449	-1.78414357929467	0	0	BLCA	ENSG00000254951.ACH-000486	KU1919_URINARY_TRACT
ACH-000486	ENSG00000225511	-0.701125252754355	-1.66724231273632	0	0.000324874111281878	BLCA	ENSG00000225511.ACH-000486	KU1919_URINARY_TRACT
ACH-000486	ENSG00000268460	-0.732011364486413	-1.61762863963423	0	0.000730966750384226	BLCA	ENSG00000268460.ACH-000486	KU1919_URINARY_TRACT
ACH-000496	ENSG00000225511	-0.665946031649411	-1.61850525051876	0	0	LUAD	ENSG00000225511.ACH-000496	NCIH1792_LUNG
ACH-000496	ENSG00000234546	-0.65580839505778	-1.62408501088458	0	0	LUAD	ENSG00000234546.ACH-000496	NCIH1792_LUNG
ACH-000496	ENSG00000224818	-0.66838661236451	-1.66536451896165	0	0	LUAD	ENSG00000224818.ACH-000496	NCIH1792_LUNG
ACH-000496	ENSG00000262445	-0.697359135736726	-1.71573875462431	0	0	LUAD	ENSG00000262445.ACH-000496	NCIH1792_LUNG
ACH-000496	ENSG00000263718	-0.691176678583241	-1.71790801247325	0	0	LUAD	ENSG00000263718.ACH-000496	NCIH1792_LUNG
ACH-000496	ENSG00000253878	-0.691154936401312	-1.71850632796108	0	0	LUAD	ENSG00000253878.ACH-000496	NCIH1792_LUNG
ACH-000496	ENSG00000268355	-0.696310467299043	-1.72107620790732	0	0	LUAD	ENSG00000268355.ACH-000496	NCIH1792_LUNG
ACH-000496	ENSG00000272081	-0.698183930255425	-1.73249802383652	0	0	LUAD	ENSG00000272081.ACH-000496	NCIH1792_LUNG
ACH-000496	ENSG00000268812	-0.702175047344174	-1.74519161180152	0	0	LUAD	ENSG00000268812.ACH-000496	NCIH1792_LUNG
ACH-000496	ENSG00000248429	-0.722212467330756	-1.75119412827148	0	0	LUAD	ENSG00000248429.ACH-000496	NCIH1792_LUNG
ACH-000496	ENSG00000204666	-0.717211294627474	-1.75999939797727	0	0	LUAD	ENSG00000204666.ACH-000496	NCIH1792_LUNG
ACH-000496	ENSG00000246640	-0.715719560711473	-1.77471582426043	0	0	LUAD	ENSG00000246640.ACH-000496	NCIH1792_LUNG
ACH-000496	ENSG00000268460	-0.727350826771903	-1.78849468659515	0	0	LUAD	ENSG00000268460.ACH-000496	NCIH1792_LUNG
ACH-000496	ENSG00000237886	-0.640339543921909	-1.593992801536	0	7.15228515510706e-05	LUAD	ENSG00000237886.ACH-000496	NCIH1792_LUNG
ACH-000496	ENSG00000224666	-0.662153295226683	-1.48211381423791	0.00719424459692267	0.000467282630133661	LUAD	ENSG00000224666.ACH-000496	NCIH1792_LUNG
ACH-000496	ENSG00000255400	-0.612443017224807	-1.4567852484435	0	0.000750989941286241	LUAD	ENSG00000255400.ACH-000496	NCIH1792_LUNG
ACH-000500	ENSG00000268355	-0.609310149342362	-1.84191942001336	0	0	HNSC	ENSG00000268355.ACH-000500	SNU46_UPPER_AERODIGESTIVE_TRACT
ACH-000500	ENSG00000248429	-0.600949547738333	-1.85144971617835	0	0	HNSC	ENSG00000248429.ACH-000500	SNU46_UPPER_AERODIGESTIVE_TRACT
ACH-000500	ENSG00000272081	-0.682163774399682	-2.10012086964337	0	0	HNSC	ENSG00000272081.ACH-000500	SNU46_UPPER_AERODIGESTIVE_TRACT
ACH-000503	ENSG00000230098	-0.756581033106754	-1.72739340936447	0	0	HNSC	ENSG00000230098.ACH-000503	BICR16_UPPER_AERODIGESTIVE_TRACT
ACH-000503	ENSG00000248429	-0.632129277716773	-1.8215014690923	0	0	HNSC	ENSG00000248429.ACH-000503	BICR16_UPPER_AERODIGESTIVE_TRACT
ACH-000503	ENSG00000268355	-0.641496693257669	-1.83172734067799	0	0	HNSC	ENSG00000268355.ACH-000503	BICR16_UPPER_AERODIGESTIVE_TRACT
ACH-000503	ENSG00000272081	-0.711399894361837	-2.05766432914107	0	0	HNSC	ENSG00000272081.ACH-000503	BICR16_UPPER_AERODIGESTIVE_TRACT
ACH-000507	ENSG00000182165	-0.708370179558024	-1.71602829196219	0	0	STAD	ENSG00000182165.ACH-000507	KE39_STOMACH
ACH-000507	ENSG00000224818	-0.711493536628686	-1.71806560849427	0	0	STAD	ENSG00000224818.ACH-000507	KE39_STOMACH
ACH-000507	ENSG00000253878	-0.717155531025233	-1.73018960360244	0	0	STAD	ENSG00000253878.ACH-000507	KE39_STOMACH
ACH-000507	ENSG00000237886	-0.734960942508819	-1.79496883262743	0	0	STAD	ENSG00000237886.ACH-000507	KE39_STOMACH
ACH-000507	ENSG00000248429	-0.76567909564646	-1.86894025008884	0	0	STAD	ENSG00000248429.ACH-000507	KE39_STOMACH
ACH-000507	ENSG00000258602	-0.722563060802109	-1.68982624419956	0	0.00017080877957127	STAD	ENSG00000258602.ACH-000507	KE39_STOMACH
ACH-000507	ENSG00000272081	-0.708697968505436	-1.68679625076087	0	0.000292815050693606	STAD	ENSG00000272081.ACH-000507	KE39_STOMACH
ACH-000507	ENSG00000255400	-0.7457784760824	-1.63411579615794	0.00103842159809094	0.00051242633871381	STAD	ENSG00000255400.ACH-000507	KE39_STOMACH
ACH-000518	ENSG00000272081	-0.748791329183783	-1.86187171819717	0	0	HNSC	ENSG00000272081.ACH-000518	CAL33_UPPER_AERODIGESTIVE_TRACT
ACH-000520	ENSG00000224818	-0.733054343423952	-1.66088993200917	0	0	OV	ENSG00000224818.ACH-000520	59M_OVARY
ACH-000520	ENSG00000237886	-0.713549025334027	-1.69105839411473	0	0	OV	ENSG00000237886.ACH-000520	59M_OVARY
ACH-000520	ENSG00000272081	-0.708144715551889	-1.69963216712093	0	0	OV	ENSG00000272081.ACH-000520	59M_OVARY
ACH-000520	ENSG00000258602	-0.713217177894146	-1.70590338791326	0	0	OV	ENSG00000258602.ACH-000520	59M_OVARY
ACH-000520	ENSG00000246640	-0.684267798297386	-1.7135487101347	0	0	OV	ENSG00000246640.ACH-000520	59M_OVARY
ACH-000520	ENSG00000253878	-0.691463340710271	-1.71703928769025	0	0	OV	ENSG00000253878.ACH-000520	59M_OVARY
ACH-000520	ENSG00000248100	-0.688775375834084	-1.73228354313223	0	0	OV	ENSG00000248100.ACH-000520	59M_OVARY
ACH-000520	ENSG00000268460	-0.705022452661183	-1.76639243114829	0	0	OV	ENSG00000268460.ACH-000520	59M_OVARY
ACH-000520	ENSG00000268812	-0.701902741759983	-1.76901588886944	0	0	OV	ENSG00000268812.ACH-000520	59M_OVARY
ACH-000520	ENSG00000268355	-0.714737145598375	-1.76960858403158	0	0	OV	ENSG00000268355.ACH-000520	59M_OVARY
ACH-000520	ENSG00000248429	-0.716049588915289	-1.80134262222173	0	0	OV	ENSG00000248429.ACH-000520	59M_OVARY
ACH-000520	ENSG00000234546	-0.882129832321517	-2.08596007407244	0	0	OV	ENSG00000234546.ACH-000520	59M_OVARY
ACH-000521	ENSG00000262445	-0.688071498502566	-1.74439024620508	0	0	LUAD	ENSG00000262445.ACH-000521	NCIH2030_LUNG
ACH-000521	ENSG00000248429	-0.699262365006167	-1.74528191008923	0	0	LUAD	ENSG00000248429.ACH-000521	NCIH2030_LUNG
ACH-000521	ENSG00000253878	-0.687918373905516	-1.75247871880482	0	0	LUAD	ENSG00000253878.ACH-000521	NCIH2030_LUNG
ACH-000521	ENSG00000272081	-0.693237495383361	-1.76455339336059	0	0	LUAD	ENSG00000272081.ACH-000521	NCIH2030_LUNG
ACH-000521	ENSG00000263718	-0.693142761659502	-1.77192587231287	0	0	LUAD	ENSG00000263718.ACH-000521	NCIH2030_LUNG
ACH-000521	ENSG00000268355	-0.701134030291255	-1.78092425847326	0	0	LUAD	ENSG00000268355.ACH-000521	NCIH2030_LUNG
ACH-000521	ENSG00000204666	-0.705517591205334	-1.78297469204264	0	0	LUAD	ENSG00000204666.ACH-000521	NCIH2030_LUNG
ACH-000521	ENSG00000268812	-0.702367022242053	-1.78661019612055	0	0	LUAD	ENSG00000268812.ACH-000521	NCIH2030_LUNG
ACH-000521	ENSG00000246640	-0.718210924443457	-1.83095794932094	0	0	LUAD	ENSG00000246640.ACH-000521	NCIH2030_LUNG
ACH-000521	ENSG00000268460	-0.733210785650644	-1.84955811986051	0	0	LUAD	ENSG00000268460.ACH-000521	NCIH2030_LUNG
ACH-000521	ENSG00000224666	-0.711516705093503	-1.62378906100907	0.00103199174300104	7.15554196725364e-05	LUAD	ENSG00000224666.ACH-000521	NCIH2030_LUNG
ACH-000521	ENSG00000234546	-0.65089600349341	-1.65585325192766	0	7.70596827242699e-05	LUAD	ENSG00000234546.ACH-000521	NCIH2030_LUNG
ACH-000521	ENSG00000224818	-0.650069068281337	-1.6573917309806	0	8.34813229512925e-05	LUAD	ENSG00000224818.ACH-000521	NCIH2030_LUNG
ACH-000521	ENSG00000225511	-0.684050510341688	-1.70766906341315	0	9.10705341286827e-05	LUAD	ENSG00000225511.ACH-000521	NCIH2030_LUNG
ACH-000521	ENSG00000255400	-0.653727189889927	-1.59392376514729	0	0.000125221984426939	LUAD	ENSG00000255400.ACH-000521	NCIH2030_LUNG
ACH-000521	ENSG00000237886	-0.624820529344877	-1.59513220210924	0	0.000133570116722068	LUAD	ENSG00000237886.ACH-000521	NCIH2030_LUNG
ACH-000522	ENSG00000248429	-0.740177954593482	-1.72287147145002	0	0	BLCA	ENSG00000248429.ACH-000522	UMUC3_URINARY_TRACT
ACH-000522	ENSG00000254951	-0.753860542883434	-1.7737050417258	0	0	BLCA	ENSG00000254951.ACH-000522	UMUC3_URINARY_TRACT
ACH-000522	ENSG00000268460	-0.770598713118154	-1.6734060529688	0	0.00032404810868075	BLCA	ENSG00000268460.ACH-000522	UMUC3_URINARY_TRACT
ACH-000522	ENSG00000225511	-0.696250495796591	-1.62606086384292	0	0.000972144326042251	BLCA	ENSG00000225511.ACH-000522	UMUC3_URINARY_TRACT
ACH-000524	ENSG00000258602	-0.738840760087202	-1.65198402869049	0	0	OV	ENSG00000258602.ACH-000524	KURAMOCHI_OVARY
ACH-000524	ENSG00000246640	-0.717586682457195	-1.67270828900178	0	0	OV	ENSG00000246640.ACH-000524	KURAMOCHI_OVARY
ACH-000524	ENSG00000268355	-0.727393200451045	-1.68544627924777	0	0	OV	ENSG00000268355.ACH-000524	KURAMOCHI_OVARY
ACH-000524	ENSG00000272081	-0.741625220536358	-1.69142275534691	0	0	OV	ENSG00000272081.ACH-000524	KURAMOCHI_OVARY
ACH-000524	ENSG00000253878	-0.730757419496604	-1.70246282646928	0	0	OV	ENSG00000253878.ACH-000524	KURAMOCHI_OVARY
ACH-000524	ENSG00000248100	-0.727373681823191	-1.70833482857395	0	0	OV	ENSG00000248100.ACH-000524	KURAMOCHI_OVARY
ACH-000524	ENSG00000237886	-0.761779792186589	-1.71981162510253	0	0	OV	ENSG00000237886.ACH-000524	KURAMOCHI_OVARY
ACH-000524	ENSG00000268460	-0.738815243160004	-1.73200222096167	0	0	OV	ENSG00000268460.ACH-000524	KURAMOCHI_OVARY
ACH-000524	ENSG00000268812	-0.737691129237611	-1.73347442156929	0	0	OV	ENSG00000268812.ACH-000524	KURAMOCHI_OVARY
ACH-000524	ENSG00000248429	-0.752159958941031	-1.76438737421632	0	0	OV	ENSG00000248429.ACH-000524	KURAMOCHI_OVARY
ACH-000524	ENSG00000234546	-0.87197946358026	-1.92961175917259	0	0	OV	ENSG00000234546.ACH-000524	KURAMOCHI_OVARY
ACH-000524	ENSG00000224818	-0.703295663047058	-1.50289295813007	0.00409416580952491	0.000417376206217236	OV	ENSG00000224818.ACH-000524	KURAMOCHI_OVARY
ACH-000527	ENSG00000268355	-0.72698526950386	-1.65284213362357	0	0	OV	ENSG00000268355.ACH-000527	OVISE_OVARY
ACH-000527	ENSG00000246640	-0.731287933614701	-1.66924200354671	0	0	OV	ENSG00000246640.ACH-000527	OVISE_OVARY
ACH-000527	ENSG00000253878	-0.736658593809119	-1.67820070703004	0	0	OV	ENSG00000253878.ACH-000527	OVISE_OVARY
ACH-000527	ENSG00000258602	-0.769339557773613	-1.69559366715032	0	0	OV	ENSG00000258602.ACH-000527	OVISE_OVARY
ACH-000527	ENSG00000248100	-0.73829806926167	-1.69590496368656	0	0	OV	ENSG00000248100.ACH-000527	OVISE_OVARY
ACH-000527	ENSG00000268460	-0.739475491393905	-1.69693570403075	0	0	OV	ENSG00000268460.ACH-000527	OVISE_OVARY
ACH-000527	ENSG00000272081	-0.76247795987245	-1.70542282621995	0	0	OV	ENSG00000272081.ACH-000527	OVISE_OVARY
ACH-000527	ENSG00000268812	-0.747185834711524	-1.71857157277388	0	0	OV	ENSG00000268812.ACH-000527	OVISE_OVARY
ACH-000527	ENSG00000248429	-0.750739717846032	-1.72483203587852	0	0	OV	ENSG00000248429.ACH-000527	OVISE_OVARY
ACH-000527	ENSG00000234546	-0.869612319519218	-1.88561208968714	0	0	OV	ENSG00000234546.ACH-000527	OVISE_OVARY
ACH-000527	ENSG00000237886	-0.73030579709553	-1.6056870264783	0	9.10411005048229e-05	OV	ENSG00000237886.ACH-000527	OVISE_OVARY
ACH-000527	ENSG00000224818	-0.685302405623437	-1.45472047507361	0.00714285713556851	0.000917997763423631	OV	ENSG00000224818.ACH-000527	OVISE_OVARY
ACH-000528	ENSG00000224666	-0.757159040470805	-1.62902005475682	0	0	LUAD	ENSG00000224666.ACH-000528	ABC1_LUNG
ACH-000528	ENSG00000225511	-0.715520609285479	-1.633346349724	0	0	LUAD	ENSG00000225511.ACH-000528	ABC1_LUNG
ACH-000528	ENSG00000224818	-0.69983391404018	-1.63584546442111	0	0	LUAD	ENSG00000224818.ACH-000528	ABC1_LUNG
ACH-000528	ENSG00000248429	-0.729994807634353	-1.66271933427431	0	0	LUAD	ENSG00000248429.ACH-000528	ABC1_LUNG
ACH-000528	ENSG00000253878	-0.725176930630031	-1.69299150522697	0	0	LUAD	ENSG00000253878.ACH-000528	ABC1_LUNG
ACH-000528	ENSG00000262445	-0.733896972202249	-1.70020822929484	0	0	LUAD	ENSG00000262445.ACH-000528	ABC1_LUNG
ACH-000528	ENSG00000272081	-0.733026731426948	-1.70508202141031	0	0	LUAD	ENSG00000272081.ACH-000528	ABC1_LUNG
ACH-000528	ENSG00000268355	-0.733674538345858	-1.70539568996052	0	0	LUAD	ENSG00000268355.ACH-000528	ABC1_LUNG
ACH-000528	ENSG00000263718	-0.733612472643115	-1.71194568301923	0	0	LUAD	ENSG00000263718.ACH-000528	ABC1_LUNG
ACH-000528	ENSG00000268812	-0.73746603905405	-1.71506497241456	0	0	LUAD	ENSG00000268812.ACH-000528	ABC1_LUNG
ACH-000528	ENSG00000204666	-0.752896799521478	-1.74009718756471	0	0	LUAD	ENSG00000204666.ACH-000528	ABC1_LUNG
ACH-000528	ENSG00000246640	-0.757255104237176	-1.76602269243036	0	0	LUAD	ENSG00000246640.ACH-000528	ABC1_LUNG
ACH-000528	ENSG00000268460	-0.770348121598282	-1.77413053907778	0	0	LUAD	ENSG00000268460.ACH-000528	ABC1_LUNG
ACH-000528	ENSG00000237886	-0.669479157238433	-1.5623708748572	0	6.67364365776342e-05	LUAD	ENSG00000237886.ACH-000528	ABC1_LUNG
ACH-000528	ENSG00000234546	-0.68632463018126	-1.60080313576055	0	7.15033249046081e-05	LUAD	ENSG00000234546.ACH-000528	ABC1_LUNG
ACH-000528	ENSG00000255400	-0.671098260326799	-1.50425314952268	0	0.000187696227874596	LUAD	ENSG00000255400.ACH-000528	ABC1_LUNG
ACH-000528	ENSG00000182165	-0.625648742663869	-1.45707140401427	0	0.0004710807287833	LUAD	ENSG00000182165.ACH-000528	ABC1_LUNG
ACH-000537	ENSG00000237886	-0.692139267488481	-1.63227233371664	0	0.000953702098144616	LIHC	ENSG00000237886.ACH-000537	SNU761_LIVER
ACH-000542	ENSG00000237886	-0.708058841997942	-1.59829937462312	0	0	OV	ENSG00000237886.ACH-000542	HEYA8_OVARY
ACH-000542	ENSG00000272081	-0.730678976237511	-1.6716091484344	0	0	OV	ENSG00000272081.ACH-000542	HEYA8_OVARY
ACH-000542	ENSG00000246640	-0.716572101128651	-1.68031996581527	0	0	OV	ENSG00000246640.ACH-000542	HEYA8_OVARY
ACH-000542	ENSG00000253878	-0.728901269322811	-1.70287047516986	0	0	OV	ENSG00000253878.ACH-000542	HEYA8_OVARY
ACH-000542	ENSG00000258602	-0.757843408277387	-1.70425473822394	0	0	OV	ENSG00000258602.ACH-000542	HEYA8_OVARY
ACH-000542	ENSG00000248100	-0.724817943219632	-1.70984302747151	0	0	OV	ENSG00000248100.ACH-000542	HEYA8_OVARY
ACH-000542	ENSG00000268355	-0.732686050264876	-1.71495968438718	0	0	OV	ENSG00000268355.ACH-000542	HEYA8_OVARY
ACH-000542	ENSG00000268460	-0.732995178453363	-1.72565949248019	0	0	OV	ENSG00000268460.ACH-000542	HEYA8_OVARY
ACH-000542	ENSG00000268812	-0.735750139856922	-1.73924011640357	0	0	OV	ENSG00000268812.ACH-000542	HEYA8_OVARY
ACH-000542	ENSG00000248429	-0.743643145809482	-1.75602152079825	0	0	OV	ENSG00000248429.ACH-000542	HEYA8_OVARY
ACH-000542	ENSG00000234546	-0.891282621322954	-2.00953596343331	0	0	OV	ENSG00000234546.ACH-000542	HEYA8_OVARY
ACH-000542	ENSG00000224818	-0.699194771507422	-1.51134469284933	0.00722394220100728	0.000668371012749177	OV	ENSG00000224818.ACH-000542	HEYA8_OVARY
ACH-000545	ENSG00000225511	-0.693580711856266	-1.71139359284863	0	0	BLCA	ENSG00000225511.ACH-000545	VMCUB1_URINARY_TRACT
ACH-000545	ENSG00000248429	-0.743245981517506	-1.80862392004966	0	0	BLCA	ENSG00000248429.ACH-000545	VMCUB1_URINARY_TRACT
ACH-000545	ENSG00000254951	-0.741123933022303	-1.8232009605315	0	0	BLCA	ENSG00000254951.ACH-000545	VMCUB1_URINARY_TRACT
ACH-000545	ENSG00000268460	-0.732221959836071	-1.65570359447543	0	0.000732311852185669	BLCA	ENSG00000268460.ACH-000545	VMCUB1_URINARY_TRACT
ACH-000547	ENSG00000225511	-0.660702371292792	-1.75846845216956	0	0	BLCA	ENSG00000225511.ACH-000547	HT1197_URINARY_TRACT
ACH-000547	ENSG00000248429	-0.728487699939208	-1.92084479293593	0	0	BLCA	ENSG00000248429.ACH-000547	HT1197_URINARY_TRACT
ACH-000547	ENSG00000254951	-0.72084860184699	-1.92290888676191	0	0	BLCA	ENSG00000254951.ACH-000547	HT1197_URINARY_TRACT
ACH-000547	ENSG00000237886	-0.62640480660158	-1.68440073187811	0	0.000490584550360391	BLCA	ENSG00000237886.ACH-000547	HT1197_URINARY_TRACT
ACH-000548	ENSG00000272081	-0.733694512860752	-1.80062522797824	0	0	HNSC	ENSG00000272081.ACH-000548	BHY_UPPER_AERODIGESTIVE_TRACT
ACH-000548	ENSG00000268355	-0.678509419068198	-1.64922443059864	0	0.000483203834705632	HNSC	ENSG00000268355.ACH-000548	BHY_UPPER_AERODIGESTIVE_TRACT
ACH-000549	ENSG00000248429	-0.6678289886505	-1.67942635583424	0	0	HNSC	ENSG00000248429.ACH-000549	SNU1076_UPPER_AERODIGESTIVE_TRACT
ACH-000549	ENSG00000268355	-0.697864769265581	-1.73606720201519	0	0	HNSC	ENSG00000268355.ACH-000549	SNU1076_UPPER_AERODIGESTIVE_TRACT
ACH-000549	ENSG00000272081	-0.738701495663726	-1.85732411994325	0	0	HNSC	ENSG00000272081.ACH-000549	SNU1076_UPPER_AERODIGESTIVE_TRACT
ACH-000549	ENSG00000230098	-0.762697313766626	-1.58579472625843	0.00332225913253349	0.000754118648000619	HNSC	ENSG00000230098.ACH-000549	SNU1076_UPPER_AERODIGESTIVE_TRACT
ACH-000550	ENSG00000234546	-0.71005241223477	-1.71404596614305	0	0	SKCM	ENSG00000234546.ACH-000550	IGR39_SKIN
ACH-000550	ENSG00000224666	-0.719453559060099	-1.7473569565457	0	0	SKCM	ENSG00000224666.ACH-000550	IGR39_SKIN
ACH-000550	ENSG00000182165	-0.708930798440904	-1.74864708710704	0	0	SKCM	ENSG00000182165.ACH-000550	IGR39_SKIN
ACH-000550	ENSG00000224818	-0.748481725451206	-1.78944667259496	0	0	SKCM	ENSG00000224818.ACH-000550	IGR39_SKIN
ACH-000550	ENSG00000272081	-0.799227383124175	-1.89396338559991	0	0	SKCM	ENSG00000272081.ACH-000550	IGR39_SKIN
ACH-000573	ENSG00000248429	-0.681793805717811	-1.62084316009846	0	0	BRCA	ENSG00000248429.ACH-000573	MDAMB436_BREAST
ACH-000573	ENSG00000253878	-0.695327778730125	-1.64580042764027	0	0	BRCA	ENSG00000253878.ACH-000573	MDAMB436_BREAST
ACH-000573	ENSG00000224592	-0.748648145354991	-1.64961967712795	0	0	BRCA	ENSG00000224592.ACH-000573	MDAMB436_BREAST
ACH-000573	ENSG00000268355	-0.700145077597165	-1.66260917394385	0	0	BRCA	ENSG00000268355.ACH-000573	MDAMB436_BREAST
ACH-000573	ENSG00000268460	-0.736020361599269	-1.66643049788092	0	0	BRCA	ENSG00000268460.ACH-000573	MDAMB436_BREAST
ACH-000573	ENSG00000246640	-0.704130456366401	-1.67167463418228	0	0	BRCA	ENSG00000246640.ACH-000573	MDAMB436_BREAST
ACH-000573	ENSG00000225511	-0.708617109572777	-1.67905911791584	0	0	BRCA	ENSG00000225511.ACH-000573	MDAMB436_BREAST
ACH-000573	ENSG00000234546	-0.713963135461334	-1.69225834164022	0	0	BRCA	ENSG00000234546.ACH-000573	MDAMB436_BREAST
ACH-000573	ENSG00000224818	-0.727623267854374	-1.72665229612662	0	0	BRCA	ENSG00000224818.ACH-000573	MDAMB436_BREAST
ACH-000573	ENSG00000226965	-0.654648675805277	-1.55092255264567	0	0.000100837388750055	BRCA	ENSG00000226965.ACH-000573	MDAMB436_BREAST
ACH-000573	ENSG00000182165	-0.634140278661885	-1.50591830778274	0	0.000733362827273126	BRCA	ENSG00000182165.ACH-000573	MDAMB436_BREAST
ACH-000580	ENSG00000225511	-0.707742592009568	-1.72565216918091	0	0	SKCM	ENSG00000225511.ACH-000580	C32_SKIN
ACH-000580	ENSG00000224666	-0.718959993398936	-1.79764203637314	0	0	SKCM	ENSG00000224666.ACH-000580	C32_SKIN
ACH-000580	ENSG00000224818	-0.738458109262564	-1.80153793396793	0	0	SKCM	ENSG00000224818.ACH-000580	C32_SKIN
ACH-000580	ENSG00000234546	-0.727574597529334	-1.81456670568227	0	0	SKCM	ENSG00000234546.ACH-000580	C32_SKIN
ACH-000580	ENSG00000182165	-0.729083639625303	-1.84428456868635	0	0	SKCM	ENSG00000182165.ACH-000580	C32_SKIN
ACH-000580	ENSG00000272081	-0.797627807736122	-1.940411897964	0	0	SKCM	ENSG00000272081.ACH-000580	C32_SKIN
ACH-000580	ENSG00000260193	-0.628153702207271	-1.59722719286761	0	0.00087935822277075	SKCM	ENSG00000260193.ACH-000580	C32_SKIN
ACH-000584	ENSG00000224818	-0.765341527617586	-1.63697186802504	0	0	OV	ENSG00000224818.ACH-000584	JHOS4_OVARY
